itr,err
199,  2.5104359165911555e-02
200,  2.5027211530680521e-02
201,  2.4950447051062231e-02
202,  2.4874062376308913e-02
203,  2.4798054199523700e-02
204,  2.4722419256896111e-02
205,  2.4647154326954010e-02
206,  2.4572256229832501e-02
207,  2.4497721826558773e-02
208,  2.4423548018352295e-02
209,  2.4349731745940156e-02
210,  2.4276269988887645e-02
211,  2.4203159764942597e-02
212,  2.4130398129393993e-02
213,  2.4057982174444510e-02
214,  2.3985909028595976e-02
215,  2.3914175856047305e-02
216,  2.3842779856106510e-02
217,  2.3771718262613560e-02
218,  2.3700988343375563e-02
219,  2.3630587399614177e-02
220,  2.3560512765423682e-02
221,  2.3490761807240853e-02
222,  2.3421331923324670e-02
223,  2.3352220543247825e-02
224,  2.3283425127397384e-02
225,  2.3214943166485848e-02
226,  2.3146772181072504e-02
227,  2.3078909721093738e-02
228,  2.3011353365402359e-02
229,  2.2944100721317289e-02
230,  2.2877149424180527e-02
231,  2.2810497136924048e-02
232,  2.2744141549644357e-02
233,  2.2678080379185561e-02
234,  2.2612311368730736e-02
235,  2.2546832287400648e-02
236,  2.2481640929860488e-02
237,  2.2416735115933999e-02
238,  2.2352112690225318e-02
239,  2.2287771521746959e-02
240,  2.2223709503555757e-02
241,  2.2159924552395606e-02
242,  2.2096414608345882e-02
243,  2.2033177634477756e-02
244,  2.1970211616515981e-02
245,  2.1907514562506610e-02
246,  2.1845084502492080e-02
247,  2.1782919488191207e-02
248,  2.1721017592684907e-02
249,  2.1659376910108375e-02
250,  2.1597995555348283e-02
251,  2.1536871663745624e-02
252,  2.1476003390803640e-02
253,  2.1415388911901142e-02
254,  2.1355026422011075e-02
255,  2.1294914135423771e-02
256,  2.1235050285475041e-02
257,  2.1175433124279421e-02
258,  2.1116060922467692e-02
259,  2.1056931968929219e-02
260,  2.0998044570558625e-02
261,  2.0939397052006710e-02
262,  2.0880987755436176e-02
263,  2.0822815040280870e-02
264,  2.0764877283009485e-02
265,  2.0707172876893581e-02
266,  2.0649700231778687e-02
267,  2.0592457773860273e-02
268,  2.0535443945462632e-02
269,  2.0478657204821969e-02
270,  2.0422096025873422e-02
271,  2.0365758898040258e-02
272,  2.0309644326028341e-02
273,  2.0253750829622719e-02
274,  2.0198076943488106e-02
275,  2.0142621216972630e-02
276,  2.0087382213914335e-02
277,  2.0032358512451675e-02
278,  1.9977548704836024e-02
279,  1.9922951397248173e-02
280,  1.9868565209617346e-02
281,  1.9814388775442886e-02
282,  1.9760420741619444e-02
283,  1.9706659768264176e-02
284,  1.9653104528547481e-02
285,  1.9599753708525774e-02
286,  1.9546606006977160e-02
287,  1.9493660135239677e-02
288,  1.9440914817052336e-02
289,  1.9388368788398013e-02
290,  1.9336020797349272e-02
291,  1.9283869603916749e-02
292,  1.9231913979899009e-02
293,  1.9180152708736044e-02
294,  1.9128584585363654e-02
295,  1.9077208416071086e-02
296,  1.9026023018360153e-02
297,  1.8975027220807007e-02
298,  1.8924219862925872e-02
299,  1.8873599795034345e-02
300,  1.8823165878121634e-02
301,  1.8772916983718010e-02
302,  1.8722851993766519e-02
303,  1.8672969800496583e-02
304,  1.8623269306299678e-02
305,  1.8573749423606185e-02
306,  1.8524409074765092e-02
307,  1.8475247191924584e-02
308,  1.8426262716914752e-02
309,  1.8377454601132007e-02
310,  1.8328821805425336e-02
311,  1.8280363299983629e-02
312,  1.8232078064225710e-02
313,  1.8183965086690550e-02
314,  1.8136023364930462e-02
315,  1.8088251905404761e-02
316,  1.8040649723375754e-02
317,  1.7993215842805575e-02
318,  1.7945949296254898e-02
319,  1.7898849124782842e-02
320,  1.7851914377848655e-02
321,  1.7805144113214346e-02
322,  1.7758537396849083e-02
323,  1.7712093302834513e-02
324,  1.7665810913271962e-02
325,  1.7619689318190229e-02
326,  1.7573727615455611e-02
327,  1.7527924910682075e-02
328,  1.7482280317143606e-02
329,  1.7436792955687289e-02
330,  1.7391461954647656e-02
331,  1.7346286449762417e-02
332,  1.7301265584088919e-02
333,  1.7256398507922349e-02
334,  1.7211684378714460e-02
335,  1.7167122360993832e-02
336,  1.7122711626287094e-02
337,  1.7078451353041015e-02
338,  1.7034340726545822e-02
339,  1.6990378938859820e-02
340,  1.6946565188734435e-02
341,  1.6902898681540605e-02
342,  1.6859378629196432e-02
343,  1.6816004250095103e-02
344,  1.6772774769034528e-02
345,  1.6729689417147222e-02
346,  1.6686747431831503e-02
347,  1.6643948056683931e-02
348,  1.6601290541431776e-02
349,  1.6558774141866971e-02
350,  1.6516398119780954e-02
351,  1.6474161742900180e-02
352,  1.6432064284822304e-02
353,  1.6390105024953611e-02
354,  1.6348283248447084e-02
355,  1.6306598246141071e-02
356,  1.6265049314498969e-02
357,  1.6223635755549744e-02
358,  1.6182356876829094e-02
359,  1.6141211991321180e-02
360,  1.6100200417401549e-02
361,  1.6059321478780343e-02
362,  1.6018574504446718e-02
363,  1.5977958828613258e-02
364,  1.5937473790662057e-02
365,  1.5897118735090320e-02
366,  1.5856893011457998e-02
367,  1.5816795974334621e-02
368,  1.5776826983248182e-02
