itr,err
219,  1.9928195120753382e-02
220,  1.9857178072554587e-02
221,  1.9786511557322133e-02
222,  1.9716192715006527e-02
223,  1.9646218720880335e-02
224,  1.9576586784966588e-02
225,  1.9507294151478692e-02
226,  1.9438338098271273e-02
227,  1.9369715936302111e-02
228,  1.9301425009104371e-02
229,  1.9233462692269332e-02
230,  1.9165826392939383e-02
231,  1.9098513549310386e-02
232,  1.9031521630144346e-02
233,  1.8964848134290734e-02
234,  1.8898490590217688e-02
235,  1.8832446555551594e-02
236,  1.8766713616625762e-02
237,  1.8701289388037706e-02
238,  1.8636171512214368e-02
239,  1.8571357658986005e-02
240,  1.8506845525167914e-02
241,  1.8442632834149524e-02
242,  1.8378717335491943e-02
243,  1.8315096804532183e-02
244,  1.8251769041994995e-02
245,  1.8188731873612213e-02
246,  1.8125983149748174e-02
247,  1.8063520745032684e-02
248,  1.8001342558000573e-02
249,  1.7939446510737457e-02
250,  1.7877830548532155e-02
251,  1.7816492639535123e-02
252,  1.7755430774423379e-02
253,  1.7694642966071029e-02
254,  1.7634127249225594e-02
255,  1.7573881680190570e-02
256,  1.7513904336513113e-02
257,  1.7454193316677358e-02
258,  1.7394746739803148e-02
259,  1.7335562745350124e-02
260,  1.7276639492826439e-02
261,  1.7217975161503609e-02
262,  1.7159567950134808e-02
263,  1.7101416076679529e-02
264,  1.7043517778031800e-02
265,  1.6985871309753840e-02
266,  1.6928474945813548e-02
267,  1.6871326978327252e-02
268,  1.6814425717306198e-02
269,  1.6757769490407463e-02
270,  1.6701356642689333e-02
271,  1.6645185536370545e-02
272,  1.6589254550593457e-02
273,  1.6533562081191472e-02
274,  1.6478106540460117e-02
275,  1.6422886356932096e-02
276,  1.6367899975155750e-02
277,  1.6313145855477575e-02
278,  1.6258622473827963e-02
279,  1.6204328321510621e-02
280,  1.6150261904995633e-02
281,  1.6096421745715298e-02
282,  1.6042806379863973e-02
283,  1.5989414358200782e-02
284,  1.5936244245855540e-02
285,  1.5883294622137785e-02
286,  1.5830564080349094e-02
287,  1.5778051227598188e-02
288,  1.5725754684618950e-02
289,  1.5673673085591654e-02
290,  1.5621805077966670e-02
291,  1.5570149322291152e-02
292,  1.5518704492038548e-02
293,  1.5467469273440521e-02
294,  1.5416442365321826e-02
295,  1.5365622478937522e-02
296,  1.5315008337812873e-02
297,  1.5264598677585726e-02
298,  1.5214392245851352e-02
299,  1.5164387802009538e-02
300,  1.5114584117114360e-02
301,  1.5064979973726026e-02
302,  1.5015574165764864e-02
303,  1.4966365498368229e-02
304,  1.4917352787748519e-02
305,  1.4868534861054467e-02
306,  1.4819910556233854e-02
307,  1.4771478721898448e-02
308,  1.4723238217191112e-02
309,  1.4675187911655094e-02
310,  1.4627326685104497e-02
311,  1.4579653427497783e-02
312,  1.4532167038812539e-02
313,  1.4484866428922058e-02
314,  1.4437750517474101e-02
315,  1.4390818233771193e-02
316,  1.4344068516652949e-02
317,  1.4297500314380089e-02
318,  1.4251112584519670e-02
319,  1.4204904293833063e-02
320,  1.4158874418164321e-02
321,  1.4113021942331433e-02
322,  1.4067345860017963e-02
323,  1.4021845173667552e-02
324,  1.3976518894378627e-02
325,  1.3931366041801807e-02
326,  1.3886385644037994e-02
327,  1.3841576737538467e-02
328,  1.3796938367005960e-02
329,  1.3752469585297730e-02
330,  1.3708169453329359e-02
331,  1.3664037039980525e-02
332,  1.3620071422001936e-02
333,  1.3576271683923230e-02
334,  1.3532636917962856e-02
335,  1.3489166223938592e-02
336,  1.3445858709179930e-02
337,  1.3402713488441194e-02
338,  1.3359729683816095e-02
339,  1.3316906424653652e-02
340,  1.3274242847475044e-02
341,  1.3231738095891770e-02
342,  1.3189391320524753e-02
343,  1.3147201678925058e-02
344,  1.3105168335495146e-02
345,  1.3063290461411572e-02
346,  1.3021567234548692e-02
347,  1.2979997839403398e-02
348,  1.2938581467020864e-02
349,  1.2897317314921381e-02
350,  1.2856204587028250e-02
351,  1.2815242493596446e-02
352,  1.2774430251142518e-02
353,  1.2733767082375433e-02
354,  1.2693252216128060e-02
355,  1.2652884887289986e-02
356,  1.2612664336741002e-02
357,  1.2572589811285523e-02
358,  1.2532660563588073e-02
359,  1.2492875852109316e-02
360,  1.2453234941043324e-02
361,  1.2413737100255401e-02
362,  1.2374381605220738e-02
363,  1.2335167736964376e-02
364,  1.2296094782001186e-02
365,  1.2257162032277240e-02
366,  1.2218368785111906e-02
367,  1.2179714343140283e-02
368,  1.2141198014257197e-02
369,  1.2102819111560869e-02
370,  1.2064576953298380e-02
371,  1.2026470862811294e-02
372,  1.1988500168481865e-02
373,  1.1950664203680456e-02
374,  1.1912962306713275e-02
375,  1.1875393820770840e-02
376,  1.1837958093877301e-02
377,  1.1800654478840105e-02
378,  1.1763482333200730e-02
379,  1.1726441019185612e-02
380,  1.1689529903658062e-02
381,  1.1652748358070706e-02
382,  1.1616095758418349e-02
383,  1.1579571485191819e-02
384,  1.1543174923331973e-02
385,  1.1506905462184566e-02
386,  1.1470762495455743e-02
387,  1.1434745421167881e-02
388,  1.1398853641616176e-02
389,  1.1363086563325693e-02
390,  1.1327443597008865e-02
391,  1.1291924157523938e-02
392,  1.1256527663833317e-02
393,  1.1221253538962974e-02
394,  1.1186101209962140e-02
395,  1.1151070107863485e-02
396,  1.1116159667643790e-02
397,  1.1081369328185301e-02
398,  1.1046698532237336e-02
399,  1.1012146726378449e-02
400,  1.0977713360979158e-02
401,  1.0943397890164831e-02
402,  1.0909199771779652e-02
403,  1.0875118467350181e-02
404,  1.0841153442050139e-02
405,  1.0807304164665152e-02
406,  1.0773570107558132e-02
407,  1.0739950746635019e-02
408,  1.0706445561310948e-02
409,  1.0673054034476773e-02
410,  1.0639775652466186e-02
411,  1.0606609905023007e-02
412,  1.0573556285269044e-02
413,  1.0540614289672129e-02
414,  1.0507783418014822e-02
415,  1.0475063173363360e-02
416,  1.0442453062036838e-02
417,  1.0409952593576993e-02
418,  1.0377561280718171e-02
419,  1.0345278639357913e-02
420,  1.0313104188527419e-02
421,  1.0281037450362870e-02
422,  1.0249077950076842e-02
423,  1.0217225215930046e-02
424,  1.0185478779203382e-02
425,  1.0153838174170584e-02
426,  1.0122302938070746e-02
427,  1.0090872611081663e-02
428,  1.0059546736292982e-02
429,  1.0028324859680193e-02
430,  9.9972065300783508e-03
431,  9.9661912991566900e-03
432,  9.9352787213930500e-03
433,  9.9044683540488922e-03
434,  9.8737597571444541e-03
435,  9.8431524934343376e-03
436,  9.8126461283831595e-03
437,  9.7822402301416828e-03
438,  9.7519343695231676e-03
439,  9.7217281199799225e-03
440,  9.6916210575802280e-03
441,  9.6616127609854136e-03
442,  9.6317028114272559e-03
443,  9.6018907926857487e-03
444,  9.5721762910667505e-03
445,  9.5425588953804135e-03
446,  9.5130381969195290e-03
447,  9.4836137894379058e-03
448,  9.4542852691296402e-03
449,  9.4250522346079509e-03
450,  9.3959142868847052e-03
451,  9.3668710293498599e-03
452,  9.3379220677513568e-03
453,  9.3090670101752312e-03
454,  9.2803054670256083e-03
455,  9.2516370510055228e-03
456,  9.2230613770973215e-03
457,  9.1945780625437065e-03
458,  9.1661867268288486e-03
459,  9.1378869916596255e-03
460,  9.1096784809472659e-03
461,  9.0815608207889097e-03
462,  9.0535336394497457e-03
463,  9.0255965673449456e-03
464,  8.9977492370220246e-03
465,  8.9699912831434150e-03
466,  8.9423223424691632e-03
467,  8.9147420538396114e-03
468,  8.8872500581587965e-03
469,  8.8598459983774032e-03
470,  8.8325295194763079e-03
471,  8.8053002684502345e-03
472,  8.7781578942914412e-03
473,  8.7511020479736721e-03
474,  8.7241323824363420e-03
475,  8.6972485525688131e-03
476,  8.6704502151947836e-03
477,  8.6437370290569620e-03
478,  8.6171086548018170e-03
479,  8.5905647549645719e-03
480,  8.5641049939541910e-03
481,  8.5377290380388247e-03
482,  8.5114365553309417e-03
483,  8.4852272157731456e-03
484,  8.4591006911237214e-03
485,  8.4330566549425372e-03
486,  8.4070947825770955e-03
487,  8.3812147511485684e-03
488,  8.3554162395382200e-03
489,  8.3296989283736852e-03
490,  8.3040625000156895e-03
491,  8.2785066385446162e-03
492,  8.2530310297474208e-03
493,  8.2276353611046293e-03
494,  8.2023193217773474e-03
495,  8.1770826025946170e-03
496,  8.1519248960406129e-03
497,  8.1268458962423604e-03
498,  8.1018452989571176e-03
499,  8.0769228015603531e-03
500,  8.0520781030333239e-03
501,  8.0273109039513697e-03
502,  8.0026209064717312e-03
503,  7.9780078143220565e-03
504,  7.9534713327884653e-03
505,  7.9290111687042170e-03
506,  7.9046270304381269e-03
507,  7.8803186278833814e-03
508,  7.8560856724461982e-03
509,  7.8319278770348170e-03
510,  7.8078449560484899e-03
511,  7.7838366253665759e-03
512,  7.7599026023377985e-03
513,  7.7360426057695580e-03
514,  7.7122563559173336e-03
515,  7.6885435744742745e-03
516,  7.6649039845607713e-03
517,  7.6413373107142623e-03
518,  7.6178432788789685e-03
519,  7.5944216163959539e-03
520,  7.5710720519929966e-03
521,  7.5477943157748568e-03
522,  7.5245881392133731e-03
523,  7.5014532551378908e-03
524,  7.4783893977254734e-03
525,  7.4553963024916502e-03
526,  7.4324737062807684e-03
527,  7.4096213472567745e-03
528,  7.3868389648939778e-03
529,  7.3641262999678200e-03
530,  7.3414830945458115e-03
531,  7.3189090919786428e-03
532,  7.2964040368912056e-03
533,  7.2739676751737538e-03
534,  7.2515997539731722e-03
535,  7.2293000216844079e-03
536,  7.2070682279417233e-03
537,  7.1849041236103275e-03
538,  7.1628074607779525e-03
539,  7.1407779927463878e-03
540,  7.1188154740233402e-03
541,  7.0969196603142271e-03
542,  7.0750903085139202e-03
543,  7.0533271766988594e-03
544,  7.0316300241190389e-03
545,  7.0099986111900178e-03
546,  6.9884326994852494e-03
547,  6.9669320517280996e-03
548,  6.9454964317843685e-03
549,  6.9241256046546039e-03
550,  6.9028193364664547e-03
551,  6.8815773944673128e-03
552,  6.8603995470167892e-03
553,  6.8392855635794319e-03
554,  6.8182352147173773e-03
555,  6.7972482720832453e-03
556,  6.7763245084127696e-03
557,  6.7554636975178705e-03
558,  6.7346656142796158e-03
559,  6.7139300346411102e-03
560,  6.6932567356006636e-03
561,  6.6726454952050415e-03
562,  6.6520960925424370e-03
563,  6.6316083077359641e-03
564,  6.6111819219368080e-03
565,  6.5908167173177358e-03
566,  6.5705124770664243e-03
567,  6.5502689853790029e-03
568,  6.5300860274536514e-03
569,  6.5099633894841018e-03
570,  6.4899008586533852e-03
571,  6.4698982231274384e-03
572,  6.4499552720490025e-03
573,  6.4300717955313854e-03
574,  6.4102475846522650e-03
575,  6.3904824314477008e-03
576,  6.3707761289061079e-03
577,  6.3511284709621774e-03
578,  6.3315392524910807e-03
579,  6.3120082693024779e-03
580,  6.2925353181347938e-03
581,  6.2731201966494026e-03
582,  6.2537627034247910e-03
583,  6.2344626379510961e-03
584,  6.2152198006242389e-03
585,  6.1960339927404698e-03
586,  6.1769050164908025e-03
587,  6.1578326749555249e-03
588,  6.1388167720986117e-03
589,  6.1198571127625920e-03
590,  6.1009535026628802e-03
591,  6.0821057483826510e-03
592,  6.0633136573675058e-03
593,  6.0445770379201885e-03
594,  6.0258956991954965e-03
595,  6.0072694511950778e-03
596,  5.9886981047622342e-03
597,  5.9701814715769873e-03
598,  5.9517193641510065e-03
599,  5.9333115958226058e-03
600,  5.9149579807517309e-03
601,  5.8966583339152496e-03
602,  5.8784124711017856e-03
603,  5.8602202089072060e-03
604,  5.8420813647295945e-03
605,  5.8239957567645792e-03
606,  5.8059632040006704e-03
607,  5.7879835262144306e-03
608,  5.7700565439659911e-03
609,  5.7521820785943478e-03
610,  5.7343599522128551e-03
611,  5.7165899877045633e-03
612,  5.6988720087179411e-03
613,  5.6812058396621193e-03
614,  5.6635913057027486e-03
615,  5.6460282327574140e-03
616,  5.6285164474913123e-03
617,  5.6110557773129477e-03
618,  5.5936460503698739e-03
619,  5.5762870955443017e-03
620,  5.5589787424489999e-03
621,  5.5417208214230667e-03
622,  5.5245131635276818e-03
623,  5.5073556005420807e-03
624,  5.4902479649593721e-03
625,  5.4731900899825285e-03
626,  5.4561818095202885e-03
627,  5.4392229581831757e-03
628,  5.4223133712795139e-03
629,  5.4054528848114809e-03
630,  5.3886413354711756e-03
631,  5.3718785606367107e-03
632,  5.3551643983684215e-03
633,  5.3384986874049339e-03
634,  5.3218812671594123e-03
635,  5.3053119777157695e-03
636,  5.2887906598249558e-03
637,  5.2723171549011660e-03
638,  5.2558913050181908e-03
639,  5.2395129529057456e-03
640,  5.2231819419458359e-03
641,  5.2068981161691140e-03
642,  5.1906613202513142e-03
643,  5.1744713995096918e-03
644,  5.1583281998994687e-03
645,  5.1422315680103711e-03
646,  5.1261813510630940e-03
647,  5.1101773969058550e-03
648,  5.0942195540109930e-03
649,  5.0783076714714841e-03
650,  5.0624415989976596e-03
651,  5.0466211869137634e-03
652,  5.0308462861546679e-03
653,  5.0151167482625075e-03
654,  4.9994324253834453e-03
655,  4.9837931702643836e-03
656,  4.9681988362497067e-03
657,  4.9526492772780989e-03
658,  4.9371443478792975e-03
659,  4.9216839031709925e-03
660,  4.9062677988555951e-03
