itr,err
344,  1.4648111259506491e-03
345,  1.4471055609665408e-03
346,  1.4295420005119037e-03
347,  1.4121192787368479e-03
348,  1.3948362399153582e-03
349,  1.3776917383462647e-03
350,  1.3606846382553574e-03
351,  1.3438138136987127e-03
352,  1.3270781484671656e-03
353,  1.3104765359918673e-03
354,  1.2940078792509978e-03
355,  1.2776710906775757e-03
356,  1.2614650920683159e-03
357,  1.2453888144936033e-03
358,  1.2294411982084461e-03
359,  1.2136211925645349e-03
360,  1.1979277559232800e-03
361,  1.1823598555698465e-03
362,  1.1669164676282168e-03
363,  1.1515965769771739e-03
364,  1.1363991771672888e-03
365,  1.1213232703388477e-03
366,  1.1063678671406677e-03
367,  1.0915319866499058e-03
368,  1.0768146562927139e-03
369,  1.0622149117658214e-03
370,  1.0477317969589707e-03
371,  1.0333643638782341e-03
372,  1.0191116725701986e-03
373,  1.0049727910469949e-03
374,  9.9094679521211744e-04
375,  9.7703276878710436e-04
376,  9.6322980323902999e-04
377,  9.4953699770876658e-04
378,  9.3595345894005155e-04
379,  9.2247830120932421e-04
380,  9.0911064625633390e-04
381,  8.9584962321549906e-04
382,  8.8269436854798797e-04
383,  8.6964402597458949e-04
384,  8.5669774640925397e-04
385,  8.4385468789336532e-04
386,  8.3111401553073911e-04
387,  8.1847490142326570e-04
388,  8.0593652460731195e-04
389,  7.9349807099072796e-04
390,  7.8115873329056673e-04
391,  7.6891771097143595e-04
392,  7.5677421018453762e-04
393,  7.4472744370730531e-04
394,  7.3277663088369075e-04
395,  7.2092099756509585e-04
396,  7.0915977605189267e-04
397,  6.9749220503557930e-04
398,  6.8591752954148897e-04
399,  6.7443500087216121e-04
400,  6.6304387655124260e-04
401,  6.5174342026798771e-04
402,  6.4125162358147228e-04
403,  6.3100517030044586e-04
404,  6.2084061226694472e-04
405,  6.1075728297517939e-04
406,  6.0075452158874333e-04
407,  5.9083167288748162e-04
408,  5.8098808721492794e-04
409,  5.7122312042631219e-04
410,  5.6153613383715789e-04
411,  5.5223125424351646e-04
412,  5.4351420976973797e-04
413,  5.3486706999130232e-04
414,  5.2628926120824567e-04
415,  5.1778021469669599e-04
416,  5.0933936666034264e-04
417,  5.0096615818253753e-04
418,  4.9266003517890592e-04
419,  4.8442044835055297e-04
420,  4.7640335076272976e-04
421,  4.6905462245833173e-04
422,  4.6176501518195530e-04
423,  4.5453403986871346e-04
424,  4.4736121177280645e-04
425,  4.4024605042396832e-04
426,  4.3318807958445365e-04
427,  4.2618682720656106e-04
428,  4.1924182539065236e-04
429,  4.1258057023905119e-04
430,  4.0645215241533607e-04
431,  4.0037319399738785e-04
432,  3.9434328267091566e-04
433,  3.8836200982572227e-04
434,  3.8242897051718146e-04
435,  3.7654376342822327e-04
436,  3.7070599083179170e-04
437,  3.6491525855380201e-04
438,  3.5964930192254493e-04
439,  3.5460552515150976e-04
440,  3.4960258564181864e-04
441,  3.4464014028915552e-04
442,  3.3971784912395660e-04
443,  3.3483537527784376e-04
444,  3.2999238495053952e-04
445,  3.2518854737718597e-04
446,  3.2068435850520329e-04
447,  3.1656769818081939e-04
448,  3.1248449618575641e-04
449,  3.0843446883177061e-04
450,  3.0441733507279630e-04
451,  3.0043281647579263e-04
452,  2.9648063719193637e-04
453,  2.9256052392826024e-04
454,  2.8891528627024291e-04
455,  2.8562600482621818e-04
456,  2.8236357588047476e-04
457,  2.7912776936191586e-04
458,  2.7591835738849672e-04
459,  2.7273511424221971e-04
460,  2.6957781634450562e-04
461,  2.6644624223191691e-04
462,  2.6373069042157343e-04
463,  2.6117694137835971e-04
464,  2.5864415608904944e-04
465,  2.5613215261214163e-04
466,  2.5364075078167394e-04
467,  2.5116977218621735e-04
468,  2.4871904014812956e-04
469,  2.4646862462335408e-04
470,  2.4455014365499898e-04
471,  2.4264754112582297e-04
472,  2.4076067664298043e-04
473,  2.3888941123252091e-04
474,  2.3703360732176332e-04
475,  2.3519312872193103e-04
476,  2.3351565465226572e-04
477,  2.3216429593834271e-04
478,  2.3082426560210381e-04
479,  2.2949546063600422e-04
480,  2.2817777912625281e-04
481,  2.2687112023839163e-04
482,  2.2557538420305218e-04
483,  2.2455487359933281e-04
484,  2.2370751654660978e-04
485,  2.2286743609487670e-04
486,  2.2203456269386703e-04
487,  2.2120882759280340e-04
488,  2.2039016282888248e-04
489,  2.1968325929886965e-04
490,  2.1928179334798219e-04
491,  2.1889666988352839e-04
492,  2.1851509887708812e-04
493,  2.1813704169631917e-04
494,  2.1776246023312378e-04
495,  2.1749227768534513e-04
496,  2.1750434242604136e-04
497,  2.1754141013496386e-04
498,  2.1757863257393186e-04
499,  2.1761599924139229e-04
500,  2.1765349991112589e-04
501,  2.1791968263834373e-04
502,  2.1833156406346588e-04
503,  2.1875912611677445e-04
504,  2.1918369592219085e-04
505,  2.1960528912128499e-04
506,  2.2016404633329648e-04
507,  2.2092614095810451e-04
508,  2.2171955899450731e-04
509,  2.2250704147203071e-04
510,  2.2328862837962867e-04
511,  2.2424994008703002e-04
512,  2.2536274279466581e-04
513,  2.2649805014506616e-04
514,  2.2762466912181330e-04
515,  2.2880115288732476e-04
516,  2.3021114161406677e-04
517,  2.3167628030339540e-04
518,  2.3313008023467598e-04
519,  2.3463540744431602e-04
520,  2.3635893842163257e-04
521,  2.3813603790288565e-04
522,  2.3989929063489098e-04
523,  2.4182736049885604e-04
524,  2.4389670615067486e-04
525,  2.4596806697439348e-04
526,  2.4817591723743911e-04
527,  2.5054483093792736e-04
528,  2.5292425521414996e-04
529,  2.5553946191347182e-04
530,  2.5820969793802353e-04
531,  2.6110978662445284e-04
532,  2.6414193364659831e-04
533,  2.6745401641423285e-04
534,  2.7123730616397538e-04
535,  2.7512643023754188e-04
536,  2.7898478703034635e-04
537,  2.8281262045122302e-04
538,  2.8661017246492268e-04
539,  2.9037768310785021e-04
540,  2.9411539050364609e-04
541,  2.9782353087861913e-04
542,  3.0150233857707657e-04
543,  3.0515204607651537e-04
544,  3.0877288400268975e-04
545,  3.1236508114455884e-04
546,  3.1592886446908550e-04
547,  3.1946445913594263e-04
548,  3.2297208851207439e-04
549,  3.2645197418614675e-04
550,  3.2990433598289429e-04
551,  3.3332939197730705e-04
