0,0.000237028,0.000472787,0.000705824,0.000934696,0.00115799,0.00137432,0.00158235,0.00178078,0.00196839,0.00214401,0.00230655,0.00245498,0.00258839,0.00270594,0.00280689,0.0028906,0.00295655,0.00300431,0.00303358,0.00304415,0.00303596,0.00300903,0.00296351,0.00289969,0.00281792,0.00271871,0.00260264,0.00247044,0.00232289,0.0021609,0.00198546,0.00179763,0.00159857,0.0013895,0.0011717,0.000946508,0.000715305,0.000479514,0.000240589,1.05646e-17
0,0.000216141,0.000431144,0.000643679,0.000852434,0.00105612,0.00125347,0.00144326,0.00162431,0.00179551,0.00195578,0.00210412,0.00223962,0.00236141,0.00246875,0.00256094,0.00263742,0.0026977,0.00274138,0.00276819,0.00277795,0.00277057,0.0027461,0.00270466,0.00264651,0.00257198,0.00248152,0.00237567,0.00225507,0.00212047,0.00197267,0.00181257,0.00164116,0.00145948,0.00126865,0.00106983,0.000864246,0.00065316,0.000437871,0.000219703,1.05972e-17
0,0.000196933,0.000392846,0.000586527,0.00077678,0.000962427,0.00114232,0.00131533,0.00148041,0.0016365,0.00178265,0.00191795,0.00204154,0.00215265,0.00225059,0.00233474,0.00240456,0.00245961,0.00249955,0.00252409,0.00253309,0.00252647,0.00250426,0.00246657,0.00241363,0.00234575,0.00226334,0.00216688,0.00205697,0.00193427,0.00179952,0.00165354,0.00149723,0.00133153,0.00115747,0.000976117,0.000788572,0.000595992,0.000399562,0.000200489,1.06952e-17
0,0.000179284,0.000357655,0.000534011,0.000707262,0.000876335,0.00104018,0.00119778,0.00134816,0.00149039,0.00162356,0.00174686,0.00185951,0.00196081,0.00205011,0.00212686,0.00219056,0.00224081,0.00227729,0.00229976,0.00230806,0.00230213,0.00228199,0.00224775,0.0021996,0.00213783,0.00206281,0.00197499,0.00187489,0.00176313,0.00164037,0.00150737,0.00136493,0.00121393,0.00105529,0.000889979,0.000719015,0.000543445,0.000364348,0.000182827,1.08592e-17
0,0.000163081,0.000325349,0.0004858,0.000643442,0.000797299,0.000946415,0.00108987,0.00122676,0.00135624,0.0014775,0.00158978,0.00169239,0.00178467,0.00186604,0.00193599,0.00199407,0.00203992,0.00207323,0.00209378,0.00210144,0.00209614,0.0020779,0.00204682,0.00200307,0.00194691,0.00187868,0.00179878,0.00170769,0.00160597,0.00149422,0.00137313,0.00124344,0.00110593,0.000961448,0.000810875,0.000655137,0.000495187,0.000332009,0.000166607,1.10903e-17
0,0.000148223,0.000295723,0.000441588,0.000584915,0.000724816,0.000860423,0.000990893,0.00111541,0.00123321,0.00134354,0.00144572,0.00153911,0.00162312,0.00169721,0.00176093,0.00181385,0.00185565,0.00188605,0.00190485,0.00191192,0.00190719,0.00189069,0.00186251,0.00182279,0.00177178,0.00170977,0.00163714,0.00155431,0.0014618,0.00136015,0.00124999,0.00113198,0.00100685,0.000875355,0.000738303,0.000596532,0.000450912,0.000302339,0.000151726,1.13898e-17
0,0.000134614,0.000268586,0.00040109,0.000531304,0.00065842,0.000781651,0.000900228,0.00101341,0.0011205,0.00122082,0.00131375,0.00139869,0.00147512,0.00154254,0.00160054,0.00164874,0.00168683,0.00171456,0.00173175,0.00173827,0.00173407,0.00171916,0.00169363,0.0016576,0.0016113,0.001555,0.00148902,0.00141377,0.00132969,0.0012373,0.00113715,0.00102985,0.000916053,0.000796459,0.000671795,0.000542823,0.000410337,0.000275147,0.000138087,1.17595e-17
0,0.000122164,0.000243762,0.000364041,0.000482258,0.000597678,0.000709584,0.00081728,0.000920095,0.00101739,0.00110854,0.00119299,0.00127021,0.0013397,0.00140102,0.00145379,0.00149766,0.00153235,0.00155763,0.00157334,0.00157936,0.00157564,0.00156219,0.00153908,0.00150643,0.00146444,0.00141335,0.00135346,0.00128513,0.00120878,0.00112485,0.00103386,0.000936363,0.000832947,0.000724244,0.000610918,0.000493662,0.000373195,0.000250257,0.000125603,1.22019e-17
0,0.000110791,0.000221084,0.000330196,0.000437452,0.000542185,0.000643745,0.000741499,0.000834836,0.000923173,0.00100596,0.00108266,0.00115281,0.00121596,0.0012717,0.00131969,0.0013596,0.00139119,0.00141423,0.00142859,0.00143414,0.00143086,0.00141873,0.00139783,0.00136827,0.00133022,0.00128389,0.00122956,0.00116757,0.00109826,0.00102207,0.000939456,0.000850913,0.000756981,0.000658232,0.00055527,0.000448722,0.000339242,0.000227503,0.000114189,1.27195e-17
0,0.000100418,0.000200399,0.000299325,0.000396583,0.000491567,0.000583688,0.000672371,0.000757061,0.000837229,0.000912371,0.000982013,0.00104572,0.00110307,0.00115372,0.00119734,0.00123364,0.00126239,0.00128339,0.00129651,0.00130164,0.00129875,0.00128783,0.00126894,0.00124219,0.00120773,0.00116574,0.00111649,0.00106027,0.0009974,0.00092827,0.000853292,0.000772921,0.000687644,0.00059798,0.000504475,0.000407701,0.000308249,0.000206732,0.00010377,1.33157e-17
