0,0.000272014,0.000542352,0.000809345,0.00107135,0.00132675,0.00157397,0.00181148,0.00203783,0.00225161,0.00245151,0.0026363,0.00280483,0.00295607,0.00308908,0.00320305,0.00329727,0.00337117,0.00342427,0.00345627,0.00346696,0.00345627,0.00342427,0.00337117,0.00329727,0.00320305,0.00308908,0.00295607,0.00280483,0.0026363,0.00245151,0.00225161,0.00203783,0.00181148,0.00157397,0.00132675,0.00107135,0.000809345,0.000542352,0.000272014,1.05646e-17
0,0.000251128,0.000500708,0.000747201,0.000989087,0.00122488,0.00145311,0.00167239,0.00188136,0.00207872,0.00226327,0.00243387,0.00258946,0.00272909,0.00285189,0.00295711,0.0030441,0.00311232,0.00316135,0.00319089,0.00320075,0.00319089,0.00316135,0.00311232,0.0030441,0.00295711,0.00285189,0.00272909,0.00258946,0.00243387,0.00226327,0.00207872,0.00188136,0.00167239,0.00145311,0.00122488,0.000989087,0.000747201,0.000500708,0.000251128,1.05972e-17
0,0.000231986,0.000462542,0.000690246,0.000913695,0.00113151,0.00134235,0.00154491,0.00173795,0.00192027,0.00209076,0.00224835,0.00239208,0.00252107,0.00263451,0.00273171,0.00281206,0.00287508,0.00292038,0.00294766,0.00295678,0.00294766,0.00292038,0.00287508,0.00281206,0.00273171,0.00263451,0.00252107,0.00239208,0.00224835,0.00209076,0.00192027,0.00173795,0.00154491,0.00134235,0.00113151,0.000913695,0.000690246,0.000462542,0.000231986,1.06952e-17
0,0.000213984,0.00042665,0.000636684,0.000842794,0.00104371,0.00123819,0.00142503,0.00160309,0.00177126,0.00192852,0.00207388,0.00220646,0.00232544,0.00243008,0.00251973,0.00259385,0.00265198,0.00269376,0.00271893,0.00272734,0.00271893,0.00269376,0.00265198,0.00259385,0.00251973,0.00243008,0.00232544,0.00220646,0.00207388,0.00192852,0.00177126,0.00160309,0.00142503,0.00123819,0.00104371,0.000842794,0.000636684,0.00042665,0.000213984,1.08592e-17
0,0.000197736,0.000394252,0.000588338,0.000778797,0.000964454,0.00114416,0.00131682,0.00148136,0.00163676,0.00178208,0.00191641,0.00203892,0.00214886,0.00224555,0.0023284,0.00239689,0.00245061,0.00248921,0.00251247,0.00252024,0.00251247,0.00248921,0.00245061,0.00239689,0.0023284,0.00224555,0.00214886,0.00203892,0.00191641,0.00178208,0.00163676,0.00148136,0.00131682,0.00114416,0.000964454,0.000778797,0.000588338,0.000394252,0.000197736,1.10903e-17
0,0.000182415,0.000363705,0.000542752,0.000718454,0.000889726,0.00105551,0.00121479,0.00136658,0.00150994,0.001644,0.00176792,0.00188094,0.00198236,0.00207156,0.00214799,0.00221117,0.00226073,0.00229634,0.0023178,0.00232497,0.0023178,0.00229634,0.00226073,0.00221117,0.00214799,0.00207156,0.00198236,0.00188094,0.00176792,0.001644,0.00150994,0.00136658,0.00121479,0.00105551,0.000889726,0.000718454,0.000542752,0.000363705,0.000182415,1.13898e-17
0,0.000168648,0.000336255,0.00050179,0.000664231,0.000822577,0.000975851,0.00112311,0.00126344,0.00139599,0.00151992,0.00163449,0.00173898,0.00183275,0.00191522,0.00198588,0.00204429,0.00209011,0.00212303,0.00214287,0.0021495,0.00214287,0.00212303,0.00209011,0.00204429,0.00198588,0.00191522,0.00183275,0.00173898,0.00163449,0.00151992,0.00139599,0.00126344,0.00112311,0.000975851,0.000822577,0.000664231,0.00050179,0.000336255,0.000168648,1.17595e-17
0,0.000155628,0.000310297,0.000463052,0.000612953,0.000759075,0.000900517,0.00103641,0.00116591,0.00128822,0.00140259,0.00150831,0.00160473,0.00169126,0.00176736,0.00183257,0.00188648,0.00192875,0.00195914,0.00197744,0.00198356,0.00197744,0.00195914,0.00192875,0.00188648,0.00183257,0.00176736,0.00169126,0.00160473,0.00150831,0.00140259,0.00128822,0.00116591,0.00103641,0.000900517,0.000759075,0.000612953,0.000463052,0.000310297,0.000155628,1.22019e-17
0,0.000143989,0.00028709,0.000428421,0.000567111,0.000702304,0.000833167,0.000958894,0.00107871,0.00119187,0.00129769,0.0013955,0.00148472,0.00156477,0.00163518,0.00169551,0.00174539,0.0017845,0.00181261,0.00182955,0.00183521,0.00182955,0.00181261,0.0017845,0.00174539,0.00169551,0.00163518,0.00156477,0.00148472,0.0013955,0.00129769,0.00119187,0.00107871,0.000958894,0.000833167,0.000702304,0.000567111,0.000428421,0.00028709,0.000143989,1.27195e-17
0,0.000132945,0.00026507,0.000395561,0.000523613,0.000648437,0.000769263,0.000885347,0.000995971,0.00110046,0.00119816,0.00128847,0.00137084,0.00144475,0.00150976,0.00156547,0.00161152,0.00164763,0.00167359,0.00168922,0.00169445,0.00168922,0.00167359,0.00164763,0.00161152,0.00156547,0.00150976,0.00144475,0.00137084,0.00128847,0.00119816,0.00110046,0.000995971,0.000885347,0.000769263,0.000648437,0.000523613,0.000395561,0.00026507,0.000132945,1.33157e-17
